http://data.linkedmdb.org/resource/movie/actor http://dbpedia.org/ontology/director 0 0.15968987
http://data.linkedmdb.org/resource/movie/actor http://dbpedia.org/ontology/distributor 0 0.11250389
http://data.linkedmdb.org/resource/movie/actor http://dbpedia.org/ontology/narrator 0 0.146811
http://data.linkedmdb.org/resource/movie/actor http://dbpedia.org/ontology/producer 0 0.11887877
http://data.linkedmdb.org/resource/movie/actor http://dbpedia.org/ontology/writer 0 0.16639519
http://data.linkedmdb.org/resource/movie/actor http://dbpedia.org/property/artist 0 0.16549042
http://data.linkedmdb.org/resource/movie/actor http://dbpedia.org/property/director 0 0.1596802
http://data.linkedmdb.org/resource/movie/actor http://dbpedia.org/property/narrator 0 0.14681137
http://data.linkedmdb.org/resource/movie/actor http://dbpedia.org/property/producer 0 0.11889497
http://data.linkedmdb.org/resource/movie/actor http://dbpedia.org/property/writer 0 0.1664267
http://data.linkedmdb.org/resource/movie/cinematographer http://dbpedia.org/ontology/cinematography 0 0.16514325
http://data.linkedmdb.org/resource/movie/country http://dbpedia.org/ontology/country 0 0.66153735
http://data.linkedmdb.org/resource/movie/country http://dbpedia.org/property/hasPhotoCollection 0 0.10053582
http://data.linkedmdb.org/resource/movie/country http://dbpedia.org/property/network 0 0.17949636
http://data.linkedmdb.org/resource/movie/director http://dbpedia.org/ontology/director 0 0.6603548
http://data.linkedmdb.org/resource/movie/director http://dbpedia.org/ontology/distributor 0 0.14048988
http://data.linkedmdb.org/resource/movie/director http://dbpedia.org/ontology/narrator 0 0.1489539
http://data.linkedmdb.org/resource/movie/director http://dbpedia.org/ontology/producer 0 0.12178498
http://data.linkedmdb.org/resource/movie/director http://dbpedia.org/ontology/writer 0 0.15371335
http://data.linkedmdb.org/resource/movie/director http://dbpedia.org/property/artist 0 0.13405457
http://data.linkedmdb.org/resource/movie/director http://dbpedia.org/property/director 0 0.6603332
http://data.linkedmdb.org/resource/movie/director http://dbpedia.org/property/narrator 0 0.14895646
http://data.linkedmdb.org/resource/movie/director http://dbpedia.org/property/producer 0 0.12178836
http://data.linkedmdb.org/resource/movie/director http://dbpedia.org/property/writer 0 0.1537374
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/ontology/director 0 0.15848474
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/ontology/distributor 0 0.11934692
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/ontology/editing 0 0.110176615
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/ontology/narrator 0 0.12968045
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/ontology/producer 0 0.12605949
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/ontology/writer 0 0.1925771
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/property/artist 0 0.13726431
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/property/director 0 0.1585156
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/property/narrator 0 0.12969945
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/property/producer 0 0.12608074
http://data.linkedmdb.org/resource/movie/editor http://dbpedia.org/property/writer 0 0.19265147
http://data.linkedmdb.org/resource/movie/featured_film_location http://dbpedia.org/ontology/writer 0 0.10516029
http://data.linkedmdb.org/resource/movie/featured_film_location http://dbpedia.org/property/artist 0 0.105108604
http://data.linkedmdb.org/resource/movie/featured_film_location http://dbpedia.org/property/writer 0 0.10525811
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/ontology/director 0 0.29500932
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/ontology/distributor 0 0.11014442
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/ontology/narrator 0 0.11922087
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/ontology/producer 0 0.10801957
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/ontology/writer 0 0.14553064
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/property/artist 0 0.14800198
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/property/director 0 0.29505852
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/property/hasPhotoCollection 0 0.12452806
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/property/narrator 0 0.119065106
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/property/producer 0 0.10799071
http://data.linkedmdb.org/resource/movie/film_art_director http://dbpedia.org/property/writer 0 0.14565016
http://data.linkedmdb.org/resource/movie/film_cut http://dbpedia.org/ontology/wikiPageExternalLink 0 0.11799565
http://data.linkedmdb.org/resource/movie/film_cut http://dbpedia.org/property/hasPhotoCollection 0 0.1246814
http://data.linkedmdb.org/resource/movie/film_cut http://www.w3.org/1999/02/22-rdf-syntax-ns#type 0 0.14185967
http://data.linkedmdb.org/resource/movie/film_cut http://xmlns.com/foaf/0.1/isPrimaryTopicOf 0 0.107047535
http://data.linkedmdb.org/resource/movie/film_format http://dbpedia.org/property/hasPhotoCollection 0 0.10020416
http://data.linkedmdb.org/resource/movie/film_format http://www.w3.org/1999/02/22-rdf-syntax-ns#type 0 0.11080075
http://data.linkedmdb.org/resource/movie/film_story_contributor http://dbpedia.org/ontology/distributor 0 0.102574684
http://data.linkedmdb.org/resource/movie/film_story_contributor http://dbpedia.org/ontology/language 0 0.10391114
http://data.linkedmdb.org/resource/movie/film_story_contributor http://dbpedia.org/ontology/musicComposer 0 0.10157238
http://data.linkedmdb.org/resource/movie/film_story_contributor http://dbpedia.org/ontology/writer 0 0.10484769
http://data.linkedmdb.org/resource/movie/film_story_contributor http://dbpedia.org/property/artist 0 0.10306721
http://data.linkedmdb.org/resource/movie/film_story_contributor http://dbpedia.org/property/writer 0 0.10487515
http://data.linkedmdb.org/resource/movie/film_story_contributor http://purl.org/dc/terms/subject 0 0.12059383
http://data.linkedmdb.org/resource/movie/film_story_contributor http://www.w3.org/1999/02/22-rdf-syntax-ns#type 0 0.10696513
http://data.linkedmdb.org/resource/movie/film_story_contributor http://xmlns.com/foaf/0.1/depiction 0 0.10528691
http://data.linkedmdb.org/resource/movie/film_subject http://dbpedia.org/ontology/editing 0 0.12456027
http://data.linkedmdb.org/resource/movie/film_subject http://dbpedia.org/ontology/language 0 0.13920537
http://data.linkedmdb.org/resource/movie/film_subject http://dbpedia.org/ontology/musicComposer 0 0.11885546
http://data.linkedmdb.org/resource/movie/film_subject http://dbpedia.org/property/hasPhotoCollection 0 0.10845501
http://data.linkedmdb.org/resource/movie/film_subject http://purl.org/dc/terms/subject 0 0.37452623
http://data.linkedmdb.org/resource/movie/film_subject http://www.w3.org/1999/02/22-rdf-syntax-ns#type 0 0.13038293
http://data.linkedmdb.org/resource/movie/film_subject http://xmlns.com/foaf/0.1/depiction 0 0.14173773
http://data.linkedmdb.org/resource/movie/film_subject http://xmlns.com/foaf/0.1/isPrimaryTopicOf 0 0.12792054
http://data.linkedmdb.org/resource/movie/genre http://dbpedia.org/property/wordnet_type 0 0.18999262
http://data.linkedmdb.org/resource/movie/genre http://www.w3.org/1999/02/22-rdf-syntax-ns#type 0 0.2849035
http://data.linkedmdb.org/resource/movie/language http://dbpedia.org/ontology/editing 0 0.16988312
http://data.linkedmdb.org/resource/movie/language http://dbpedia.org/ontology/language 0 0.6613086
http://data.linkedmdb.org/resource/movie/language http://dbpedia.org/ontology/musicComposer 0 0.12876514
http://data.linkedmdb.org/resource/movie/language http://purl.org/dc/terms/subject 0 0.19609004
http://data.linkedmdb.org/resource/movie/language http://xmlns.com/foaf/0.1/depiction 0 0.16648845
http://data.linkedmdb.org/resource/movie/music_contributor http://dbpedia.org/ontology/distributor 0 0.10531057
http://data.linkedmdb.org/resource/movie/music_contributor http://dbpedia.org/ontology/editing 0 0.10859404
http://data.linkedmdb.org/resource/movie/music_contributor http://dbpedia.org/ontology/language 0 0.12682165
